timestamp,x,y,z,vz,roll,pitch,yaw,yaw_rate,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,cov_trace
1755000430.7212896,0.0,0.0,3.3183502259936457,1.074228532657528,-0.018263506147356612,0.005909326509677015,1.7565294708922607,0.16615378236108796,-0.059428980000000006,-0.18367263,-9.87780672,0.010659,0.01698,0.002194,1.6429576307821645
1755000430.7413988,0.0,0.0,3.374814321032451,1.0882668735719583,-0.03923251521662152,0.01065336022671648,1.9009453299673957,0.10784405183273393,-0.0287433,-0.20357712,-9.75401433,-0.004884,-0.017946,0.006469,1.1829395732248993
1755000430.7615035,0.0,0.0,3.4011974561458334,1.0907660435293745,-0.06448694031118185,0.016363124133425,1.9567197877844977,0.07983814195174051,-0.0287433,-0.20357712,-9.75401433,-0.004884,-0.017946,0.006469,0.9701434409208809
1755000430.7818813,0.0,0.0,3.4199621272400926,1.0880865437002818,-0.09627381375366628,0.025620757045607068,1.986610051782172,0.0631354466988739,-0.07619427,-0.17842428,-9.894719160000001,0.010606,0.013521,0.005477,0.8456803197792646
1755000430.8019664,0.0,0.0,3.435049187561263,1.0810545129554168,-0.13833937564001442,0.03757038094596821,2.0050144509195817,0.05201653566214752,-0.06975891000000001,-0.18202455,-9.867035340000001,0.004496,0.004875,0.005418,0.7627599714425102
1755000430.822055,0.0,0.0,3.4481627161598687,1.0695607490473884,-0.19411264618422575,0.05240765337929565,2.017618835736675,0.04415147504741352,-0.04266369,-0.17767872,-9.79473564,0.004518,-0.001086,0.00611,0.7024274524755583
1755000430.8421426,0.0,0.0,3.4598038895437155,1.053381133461485,-0.2695962901977573,0.07248720003197962,2.02703464932263,0.03786185877236828,-0.05014872000000001,-0.1881558,-9.84098979,0.00178,-0.002757,0.004168,0.655383043452905
1755000430.862225,0.0,0.0,3.470149800358076,1.0323887607558493,-0.3708174988329862,0.09883570226763405,2.0342693897148756,0.03306813518017185,-0.04775508,-0.19429686000000002,-9.82078119,0.005123,0.004066,0.005187,0.6165651401564058
1755000430.882307,0.0,0.0,3.4792520931090003,1.0066300190566144,-0.505751923697261,0.13295277934602323,2.0399958102152205,0.02930089119805447,-0.051796800000000004,-0.20387142,-9.803564640000001,0.00122,-0.00477,0.005983,0.5830230531206513
1755000430.9024024,0.0,0.0,3.4871193696585516,0.9763451519681023,-0.683133217304928,0.17610136888130246,2.044745562128938,0.025946846055116886,-0.06751242,-0.17798283,-9.841735350000002,0.005186,0.004201,0.004343,0.5529707141996363
1755000430.9225025,0.0,0.0,3.493731782268154,0.9419757940586673,-0.9108590242593473,0.22537768940920433,2.0487291659835662,0.023217562189976934,-0.057633750000000004,-0.1850166,-9.7929306,0.000904,-0.00476,0.004944,0.525311654069946
1755000430.942603,0.0,0.0,3.4990899684828825,0.9041310607871819,-1.195372564932411,0.27487318887294876,2.0521484396122673,0.02086841671646305,-0.059576130000000005,-0.19819143,-9.85371336,0.006163,0.002563,0.004707,0.4993892577399208
1755000430.9627035,0.0,0.0,3.503223662470644,0.8635372499172504,-1.525340724139976,0.31039082056612877,2.0551699361095057,0.01868752835508887,-0.0606258,-0.18441819,-9.78230637,0.00314,-0.00355,0.003438,0.47482844842444716
1755000430.9828126,0.0,0.0,3.5061973629564127,0.8209763164382395,-1.8801206137112862,0.31511207702824917,2.05769778506352,0.016964637225364433,-0.054190440000000006,-0.18741024,-9.83858634,0.001065,0.001022,0.004655,0.4514307272736383
1755000431.002908,0.0,0.0,3.508078555806885,0.7772511640733788,-2.217267627974095,0.28143858242386566,2.059843424034744,0.015645666128952334,-0.05074713,-0.18786150000000001,-9.82556847,0.001858,-0.001664,0.005996,0.4290971386606728
1755000431.0229988,0.0,0.0,3.508980130623771,0.733115207107979,-2.498410124990035,0.22250933569790332,2.0617698698388107,0.01440087866453253,-0.051198389999999996,-0.19609209,-9.807155100000001,0.002294,0.00051,0.005259,0.4078055733004583
1755000431.043097,0.0,0.0,3.509026099886397,0.6892372197293769,-2.708332621869064,0.16079972335936343,2.063501821602223,0.013257016494582234,-0.05134554,-0.19578798,-9.832602240000002,0.002928,0.00032,0.004815,0.38757699142019386
1755000431.0631895,0.0,0.0,3.508329784434847,0.6461935387543436,-2.8522385808541393,0.11076066697653175,2.065035308497258,0.012285358807050959,-0.049697460000000006,-0.19145196,-9.803417490000001,0.002804,-3.4e-05,0.00504,0.36844295034691354
1755000431.0832837,0.0,0.0,3.507017159039958,0.6044451853518881,-2.947653237375357,0.07492438547207758,2.066328173589879,0.011609394399200697,-0.05463189,-0.19235448000000002,-9.84098979,0.002237,-2e-06,0.006428,0.35043242197864405
1755000431.1033769,0.0,0.0,3.5052018495963537,0.5643439122878563,-3.009149859341976,0.05059091283643813,2.0674790527156794,0.010715777845753213,-0.047902230000000004,-0.19623924,-9.80385894,0.002775,7.3e-05,0.004169,0.3335523786875857
1755000431.1234686,0.0,0.0,3.5029896890998304,0.5261382873685285,-3.049322714449717,0.0344154515029218,2.0684145495415027,0.010100110851598464,-0.045204480000000005,-0.18845991,-9.82930608,0.003902,0.000913,0.005513,0.31779367615116294
1755000431.1435657,0.0,0.0,3.500477893664032,0.4899834552083713,-3.075012153722964,0.02433733285390982,2.0693974411308202,0.009526451265595136,-0.05718249,-0.19324719,-9.811343970000001,0.003816,-0.001672,0.005163,0.3031344221738121
1755000431.1636596,0.0,0.0,3.4977445646764465,0.4559616377597294,-3.0914542648087524,0.01782868624787426,2.070106831531368,0.008748820598770525,-0.05837931,-0.19848573000000003,-9.827814960000001,0.002934,-1.3e-05,0.003217,0.28953656507506287
1755000431.183744,0.0,0.0,3.494857857639881,0.424094751208865,-3.1020649120600448,0.013619729711339179,2.070737629676268,0.008067970869184397,-0.05837931,-0.19848573000000003,-9.827814960000001,0.002934,-1.3e-05,0.003217,0.276954419552866
