timestamp,x,y,theta,vx,vy,bias_accel_x,bias_accel_y,bias_angular_velocity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,cov_trace
1756377548.2493348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.405837810000001,-0.05927202,-2.8560637800000004,0.004062,0.003776,0.004035,1.465
1756377548.2698417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.386227620000001,-0.045351630000000004,-2.88405171,0.005385,-0.004283,0.003841,1.465
1756377548.2902331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.40000086,-0.03847482,-2.8839045600000004,0.00533,1e-06,0.004792,1.465
1756377548.3118932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.40868271,-0.06182262000000001,-2.8774692,0.002858,-0.001632,0.004484,1.465
1756377548.3318787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38548206,-0.01287072,-2.9005227000000002,-0.000765,0.002296,0.00363,1.465
1756377548.3521008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39850974,-0.04295799,-2.89318482,0.002449,0.003029,0.005073,1.465
1756377548.3725004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4106349,-0.09655002,-2.8660896,0.000773,0.001988,0.003967,1.465
1756377548.3932705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39626325,-0.059576130000000005,-2.87312337,0.002611,-0.000622,0.005054,1.465
1756377548.413601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38398113,-0.02829204,-2.88465012,0.004805,-0.001147,0.003932,1.465
1756377548.4343727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.401796090000001,-0.05718249,-2.86639371,0.004393,-0.004524,0.003704,1.465
1756377548.4547446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38548206,-0.06301944000000001,-2.8699841700000004,0.005076,-0.001251,0.0039,1.465
1756377548.475761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38458935,-0.06301944000000001,-2.9017195200000003,0.002825,-0.002641,0.005389,1.465
1756377548.4977207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.40628907,-0.049697460000000006,-2.88615105,0.004821,-0.002879,0.004394,1.465
1756377548.5184517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39700881,-0.04056435,-2.8755170100000003,0.003601,0.002161,0.003764,1.465
1756377548.5389502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39700881,-0.04056435,-2.8755170100000003,0.003601,0.002161,0.003764,1.465
1756377548.559456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39086775,-0.07035732,-2.88419886,0.002573,0.00181,0.003642,1.465
1756377548.5794632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39086775,-0.07035732,-2.88419886,0.002573,0.00181,0.003642,1.465
1756377548.5999298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38682603,-0.03831786,-2.87432019,0.001639,0.001572,0.005042,1.465
1756377548.6205647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38682603,-0.03831786,-2.87432019,0.001639,0.001572,0.005042,1.465
1756377548.6405675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.381891600000001,-0.06856209,-2.8660896,0.006148,-0.001307,0.004214,1.465
1756377548.6615071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.381891600000001,-0.06856209,-2.8660896,0.006148,-0.001307,0.004214,1.465
1756377548.68249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.41152761,-0.04101561,-2.88495423,0.004563,-0.003841,0.005093,1.465
1756377548.7030468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38937663,-0.05089428,-2.8783619099999997,0.003747,-0.001258,0.002638,1.465
1756377548.7235365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3964104,-0.04550859,-2.8759682700000004,0.002119,-0.000948,0.0038,1.465
1756377548.7440944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.389523780000001,-0.057633750000000004,-2.88330615,0.001008,0.001657,0.007075,1.465
1756377548.7648098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39102471,-0.0580752,-2.89303767,0.001979,-0.001008,0.004829,1.465
1756377548.785419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.417364560000001,-0.042065280000000004,-2.8741730400000005,0.002245,0.003416,0.00573,1.465
1756377548.8064005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39057345,-0.06017454,-2.8735746300000002,0.001822,0.003578,0.005051,1.465
1756377548.8272862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39416391,-0.045204480000000005,-2.8839045600000004,0.003531,0.00085,0.0046,1.465
1756377548.8476446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.389523780000001,-0.05223825,-2.87507556,0.004821,-0.000472,0.007228,1.465
1756377548.8685262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39985371,-0.06481467,-2.8674335699999998,0.003567,-0.002429,0.004608,1.465
1756377548.8886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.414372510000002,-0.03967164,-2.88046125,0.00569,-0.002014,0.004572,1.465
1756377548.9091494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38713014,-0.0489519,-2.8853956800000002,0.003528,-0.003081,0.00439,1.465
1756377548.9295805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.40045212,-0.05718249,-2.8913895899999997,0.005335,-0.00265,0.006349,1.465
1756377548.9497664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38458935,-0.051041430000000006,-2.88824058,0.003906,-0.000213,0.004172,1.465
