timestamp,x,y,theta,vx,vy,bias_accel_x,bias_accel_y,bias_angular_velocity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,cov_trace
1755264268.818678,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.8392794,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.8595958,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.8798668,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.9001336,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.920404,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.9406774,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.960963,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264268.9812322,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.0014935,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.021755,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.042019,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.0622842,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.0825493,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.1028078,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.1230676,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.1433282,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.163587,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.1838462,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.204098,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.2243516,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.2445934,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.264854,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.2851477,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.3054032,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.325657,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.3459163,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.3661745,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.3864307,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.4066868,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.426945,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.4472017,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.4674573,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.4877152,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.507971,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.5282266,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
1755264269.54848,0.0,0.0,0.0,0.0,0.0,-0.07951377779999999,-0.17106673094999997,0.0045256,-0.09056592000000001,-0.17378415000000003,-9.83798793,0.003156,-0.001721,0.003267,3.13
